DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2012-03-14 15:45:00,,20120900,137.08,20120600,,20120900
2012-03-14 16:00:00,,20120900,137.06,20120600,,20120900
2012-03-14 16:15:00,,20120900,137.01,20120600,,20120900
2012-03-14 16:30:00,,20120900,136.94,20120600,,20120900
2012-03-14 16:45:00,,20120900,136.82,20120600,,20120900
2012-03-14 17:00:00,,20120900,136.76,20120600,,20120900
2012-03-14 17:15:00,,20120900,136.69,20120600,,20120900
2012-03-14 17:30:00,,20120900,136.72,20120600,,20120900
2012-03-14 17:45:00,,20120900,136.76,20120600,,20120900
2012-03-14 18:00:00,,20120900,136.62,20120600,,20120900
2012-03-14 18:15:00,,20120900,136.59,20120600,,20120900
2012-03-14 18:30:00,,20120900,136.65,20120600,,20120900
2012-03-14 18:45:00,,20120900,136.69,20120600,,20120900
2012-03-14 19:00:00,,20120900,136.74,20120600,,20120900
2012-03-14 19:15:00,,20120900,136.7,20120600,,20120900
2012-03-14 19:30:00,,20120900,136.7,20120600,,20120900
2012-03-14 19:45:00,,20120900,136.65,20120600,,20120900
2012-03-14 20:00:00,,20120900,136.65,20120600,,20120900
2012-03-14 20:15:00,,20120900,136.58,20120600,,20120900
2012-03-14 20:30:00,,20120900,136.6,20120600,,20120900
2012-03-14 20:45:00,,20120900,136.59,20120600,,20120900
2012-03-14 21:00:00,,20120900,136.62,20120600,,20120900
2012-03-14 21:15:00,,20120900,136.69,20120600,,20120900
2012-03-14 21:30:00,,20120900,136.64,20120600,,20120900
2012-03-14 21:45:00,,20120900,136.69,20120600,,20120900
2012-03-14 22:00:00,,20120900,136.72,20120600,,20120900
2012-03-15 08:00:00,134.95,20120900,136.4,20120600,134.95,20120900
2012-03-15 08:15:00,,20120900,136.48,20120600,,20120900
2012-03-15 08:30:00,,20120900,136.45,20120600,,20120900
2012-03-15 08:45:00,135.15,20120900,136.55,20120600,135.15,20120900
2012-03-15 09:00:00,,20120900,136.61,20120600,,20120900
2012-03-15 09:15:00,,20120900,136.56,20120600,,20120900
2012-03-15 09:30:00,,20120900,136.44,20120600,,20120900
2012-03-15 09:45:00,,20120900,136.41,20120600,,20120900
2012-03-15 10:00:00,,20120900,136.51,20120600,,20120900
2012-03-15 10:15:00,135.06,20120900,136.46,20120600,135.06,20120900
2012-03-15 10:30:00,,20120900,136.47,20120600,,20120900
2012-03-15 10:45:00,,20120900,136.56,20120600,,20120900
2012-03-15 11:00:00,,20120900,136.48,20120600,,20120900
2012-03-15 11:15:00,,20120900,136.51,20120600,,20120900
2012-03-15 11:30:00,,20120900,136.52,20120600,,20120900
2012-03-15 11:45:00,,20120900,136.64,20120600,,20120900
2012-03-15 12:00:00,,20120900,136.69,20120600,,20120900
2012-03-15 12:15:00,,20120900,136.63,20120600,,20120900
2012-03-15 12:30:00,,20120900,136.57,20120600,,20120900
2012-03-15 12:45:00,,20120900,136.57,20120600,,20120900
2012-03-15 13:00:00,,20120900,136.52,20120600,,20120900
2012-03-15 13:15:00,,20120900,136.42,20120600,,20120900
2012-03-15 13:30:00,,20120900,136.43,20120600,,20120900
2012-03-15 13:45:00,,20120900,136.54,20120600,,20120900
2012-03-15 14:00:00,,20120900,136.64,20120600,,20120900
2012-03-15 14:15:00,,20120900,136.6,20120600,,20120900
2012-03-15 14:30:00,,20120900,136.67,20120600,,20120900
2012-03-15 14:45:00,,20120900,136.69,20120600,,20120900
2012-03-15 15:00:00,135.36,20120900,136.79,20120600,135.36,20120900
2012-03-15 15:15:00,,20120900,136.75,20120600,,20120900
2012-03-15 15:30:00,,20120900,136.73,20120600,,20120900
2012-03-15 15:45:00,,20120900,136.69,20120600,,20120900
2012-03-15 16:00:00,135.22,20120900,136.61,20120600,135.22,20120900
2012-03-15 16:15:00,,20120900,136.58,20120600,,20120900
2012-03-15 16:30:00,,20120900,136.59,20120600,,20120900
2012-03-15 16:45:00,,20120900,136.56,20120600,,20120900
2012-03-15 17:00:00,,20120900,136.45,20120600,,20120900
2012-03-15 17:15:00,,20120900,136.46,20120600,,20120900
2012-03-15 17:30:00,,20120900,136.49,20120600,,20120900
2012-03-15 17:45:00,,20120900,136.52,20120600,,20120900
2012-03-15 18:00:00,,20120900,136.52,20120600,,20120900
2012-03-15 18:15:00,,20120900,136.6,20120600,,20120900
2012-03-15 18:30:00,,20120900,136.59,20120600,,20120900
2012-03-15 18:45:00,,20120900,136.61,20120600,,20120900
2012-03-15 19:00:00,,20120900,136.6,20120600,,20120900
2012-03-15 19:15:00,135.22,20120900,136.54,20120600,135.22,20120900
2012-03-15 19:30:00,,20120900,136.47,20120600,,20120900
2012-03-15 19:45:00,,20120900,136.46,20120600,,20120900
2012-03-15 20:00:00,,20120900,136.43,20120600,,20120900
2012-03-15 20:15:00,,20120900,136.44,20120600,,20120900
2012-03-15 20:30:00,,20120900,136.46,20120600,,20120900
2012-03-15 20:45:00,,20120900,136.4,20120600,,20120900
2012-03-15 21:00:00,,20120900,136.44,20120600,,20120900
2012-03-15 21:15:00,,20120900,136.43,20120600,,20120900
2012-03-15 21:30:00,,20120900,136.44,20120600,,20120900
2012-03-15 21:45:00,,20120900,136.47,20120600,,20120900
2012-03-15 22:00:00,,20120900,136.45,20120600,,20120900
2012-03-16 08:00:00,,20120900,136.44,20120600,,20120900
2012-03-16 08:15:00,,20120900,136.49,20120600,,20120900
2012-03-16 08:30:00,,20120900,136.49,20120600,,20120900
2012-03-16 08:45:00,,20120900,136.54,20120600,,20120900
2012-03-16 09:00:00,,20120900,136.41,20120600,,20120900
2012-03-16 09:15:00,,20120900,136.24,20120600,,20120900
2012-03-16 09:30:00,134.91,20120900,136.32,20120600,134.91,20120900
2012-03-16 09:45:00,,20120900,136.26,20120600,,20120900
2012-03-16 10:00:00,134.86,20120900,136.36,20120600,134.86,20120900
2012-03-16 10:15:00,134.89,20120900,136.33,20120600,134.89,20120900
2012-03-16 10:30:00,134.9,20120900,136.36,20120600,134.9,20120900
2012-03-16 10:45:00,,20120900,136.3,20120600,,20120900
2012-03-16 11:00:00,134.85,20120900,136.28,20120600,134.85,20120900
2012-03-16 11:15:00,134.8,20120900,136.26,20120600,134.8,20120900
2012-03-16 11:30:00,134.8,20120900,136.26,20120600,134.8,20120900
2012-03-16 11:45:00,134.57,20120900,136.04,20120600,134.57,20120900
2012-03-16 12:00:00,134.6,20120900,135.77,20120600,134.6,20120900
2012-03-16 12:15:00,134.24,20120900,135.75,20120600,134.24,20120900
2012-03-16 12:30:00,134.29,20120900,135.71,20120600,134.29,20120900
2012-03-16 12:45:00,,20120900,135.74,20120600,,20120900
2012-03-16 13:00:00,,20120900,135.77,20120600,,20120900
2012-03-16 13:15:00,134.15,20120900,135.6,20120600,134.15,20120900
2012-03-16 13:30:00,134.08,20120900,135.55,20120600,134.08,20120900
2012-03-16 13:45:00,133.95,20120900,135.43,20120600,133.95,20120900
2012-03-16 14:00:00,133.95,20120900,135.34,20120600,133.95,20120900
2012-03-16 14:15:00,133.96,20120900,135.43,20120600,133.96,20120900
2012-03-16 14:30:00,,20120900,135.44,20120600,,20120900
2012-03-16 14:45:00,134.15,20120900,135.56,20120600,134.15,20120900
2012-03-16 15:00:00,,20120900,135.48,20120600,,20120900
2012-03-16 15:15:00,134.1,20120900,135.59,20120600,134.1,20120900
2012-03-16 15:30:00,134.1,20120900,135.43,20120600,134.1,20120900
2012-03-16 15:45:00,,20120900,135.45,20120600,,20120900
2012-03-16 16:00:00,133.97,20120900,135.45,20120600,133.97,20120900
2012-03-16 16:15:00,,20120900,135.53,20120600,,20120900
2012-03-16 16:30:00,134.09,20120900,135.53,20120600,134.09,20120900
2012-03-16 16:45:00,134.08,20120900,135.51,20120600,134.08,20120900
2012-03-16 17:00:00,,20120900,135.45,20120600,,20120900
2012-03-16 17:15:00,,20120900,135.51,20120600,,20120900
2012-03-16 17:30:00,,20120900,135.44,20120600,,20120900
2012-03-16 17:45:00,,20120900,135.52,20120600,,20120900
2012-03-16 18:00:00,,20120900,135.52,20120600,,20120900
2012-03-16 18:15:00,,20120900,135.55,20120600,,20120900
2012-03-16 18:30:00,,20120900,135.6,20120600,,20120900
2012-03-16 18:45:00,,20120900,135.57,20120600,,20120900
2012-03-16 19:00:00,,20120900,135.54,20120600,,20120900
2012-03-16 19:15:00,,20120900,135.58,20120600,,20120900
2012-03-16 19:30:00,,20120900,135.64,20120600,,20120900
2012-03-16 19:45:00,,20120900,135.64,20120600,,20120900
2012-03-16 20:00:00,,20120900,135.66,20120600,,20120900
2012-03-16 20:15:00,,20120900,135.65,20120600,,20120900
2012-03-16 20:30:00,,20120900,135.67,20120600,,20120900
2012-03-16 20:45:00,,20120900,135.68,20120600,,20120900
2012-03-16 21:00:00,,20120900,135.66,20120600,,20120900
2012-03-16 21:15:00,134.08,20120900,135.67,20120600,134.08,20120900
2012-03-16 21:30:00,,20120900,135.7,20120600,,20120900
2012-03-16 21:45:00,134.2,20120900,135.68,20120600,134.2,20120900
2012-03-16 22:00:00,,20120900,135.68,20120600,,20120900
2012-03-19 08:00:00,,20120900,135.7,20120600,,20120900
2012-03-19 08:15:00,134.2,20120900,135.7,20120600,134.2,20120900
2012-03-19 08:30:00,,20120900,135.8,20120600,,20120900
2012-03-19 08:45:00,,20120900,135.92,20120600,,20120900
2012-03-19 09:00:00,,20120900,135.94,20120600,,20120900
2012-03-19 09:15:00,,20120900,135.87,20120600,,20120900
2012-03-19 09:30:00,,20120900,135.82,20120600,,20120900
2012-03-19 09:45:00,,20120900,135.9,20120600,,20120900
2012-03-19 10:00:00,,20120900,135.97,20120600,,20120900
2012-03-19 10:15:00,,20120900,135.84,20120600,,20120900
2012-03-19 10:30:00,134.3,20120900,135.84,20120600,134.3,20120900
2012-03-19 10:45:00,,20120900,135.83,20120600,,20120900
2012-03-19 11:00:00,,20120900,135.89,20120600,,20120900
2012-03-19 11:15:00,,20120900,135.86,20120600,,20120900
2012-03-19 11:30:00,,20120900,135.88,20120600,,20120900
2012-03-19 11:45:00,,20120900,135.91,20120600,,20120900
2012-03-19 12:00:00,,20120900,135.95,20120600,,20120900
2012-03-19 12:15:00,,20120900,135.89,20120600,,20120900
2012-03-19 12:30:00,,20120900,135.88,20120600,,20120900
2012-03-19 12:45:00,,20120900,135.95,20120600,,20120900
2012-03-19 13:00:00,,20120900,135.93,20120600,,20120900
2012-03-19 13:15:00,,20120900,135.88,20120600,,20120900
2012-03-19 13:30:00,,20120900,135.89,20120600,,20120900
2012-03-19 13:45:00,,20120900,135.9,20120600,,20120900
2012-03-19 14:00:00,,20120900,135.73,20120600,,20120900
2012-03-19 14:15:00,,20120900,135.76,20120600,,20120900
2012-03-19 14:30:00,,20120900,135.7,20120600,,20120900
2012-03-19 14:45:00,,20120900,135.67,20120600,,20120900
2012-03-19 15:00:00,,20120900,135.66,20120600,,20120900
2012-03-19 15:15:00,,20120900,135.63,20120600,,20120900
2012-03-19 15:30:00,,20120900,135.65,20120600,,20120900
2012-03-19 15:45:00,,20120900,135.58,20120600,,20120900
2012-03-19 16:00:00,,20120900,135.69,20120600,,20120900
2012-03-19 16:15:00,,20120900,135.62,20120600,,20120900
2012-03-19 16:30:00,,20120900,135.54,20120600,,20120900
2012-03-19 16:45:00,,20120900,135.67,20120600,,20120900
2012-03-19 17:00:00,,20120900,135.61,20120600,,20120900
2012-03-19 17:15:00,,20120900,135.54,20120600,,20120900
2012-03-19 17:30:00,,20120900,135.49,20120600,,20120900
2012-03-19 17:45:00,,20120900,135.46,20120600,,20120900
2012-03-19 18:00:00,,20120900,135.44,20120600,,20120900
2012-03-19 18:15:00,,20120900,135.46,20120600,,20120900
2012-03-19 18:30:00,,20120900,135.49,20120600,,20120900
2012-03-19 18:45:00,,20120900,135.34,20120600,,20120900
2012-03-19 19:00:00,,20120900,135.33,20120600,,20120900
2012-03-19 19:15:00,,20120900,135.3,20120600,,20120900
2012-03-19 19:30:00,,20120900,135.3,20120600,,20120900
2012-03-19 19:45:00,,20120900,135.34,20120600,,20120900
2012-03-19 20:00:00,,20120900,135.35,20120600,,20120900
2012-03-19 20:15:00,,20120900,135.35,20120600,,20120900
2012-03-19 20:30:00,,20120900,135.41,20120600,,20120900
2012-03-19 20:45:00,,20120900,135.48,20120600,,20120900
2012-03-19 21:00:00,,20120900,135.47,20120600,,20120900
2012-03-19 21:15:00,,20120900,135.43,20120600,,20120900
2012-03-19 21:30:00,,20120900,135.39,20120600,,20120900
2012-03-19 21:45:00,,20120900,135.38,20120600,,20120900
2012-03-19 22:00:00,,20120900,135.37,20120600,,20120900
2012-03-20 08:00:00,,20120900,135.59,20120600,,20120900
2012-03-20 08:15:00,,20120900,135.65,20120600,,20120900
2012-03-20 08:30:00,,20120900,135.65,20120600,,20120900
2012-03-20 08:45:00,,20120900,135.78,20120600,,20120900
2012-03-20 09:00:00,,20120900,135.83,20120600,,20120900
2012-03-20 09:15:00,134.28,20120900,135.75,20120600,134.28,20120900
2012-03-20 09:30:00,134.21,20120900,135.7,20120600,134.21,20120900
2012-03-20 09:45:00,,20120900,135.67,20120600,,20120900
2012-03-20 10:00:00,,20120900,135.63,20120600,,20120900
2012-03-20 10:15:00,,20120900,135.7,20120600,,20120900
2012-03-20 10:30:00,,20120900,135.73,20120600,,20120900
2012-03-20 10:45:00,,20120900,135.72,20120600,,20120900
2012-03-20 11:00:00,,20120900,135.69,20120600,,20120900
2012-03-20 11:15:00,,20120900,135.72,20120600,,20120900
2012-03-20 11:30:00,,20120900,135.7,20120600,,20120900
2012-03-20 11:45:00,,20120900,135.79,20120600,,20120900
2012-03-20 12:00:00,,20120900,135.74,20120600,,20120900
2012-03-20 12:15:00,,20120900,135.74,20120600,,20120900
2012-03-20 12:30:00,,20120900,135.73,20120600,,20120900
2012-03-20 12:45:00,,20120900,135.82,20120600,,20120900
2012-03-20 13:00:00,,20120900,135.83,20120600,,20120900
2012-03-20 13:15:00,134.34,20120900,135.81,20120600,134.34,20120900
2012-03-20 13:30:00,134.23,20120900,135.81,20120600,134.23,20120900
2012-03-20 13:45:00,,20120900,135.79,20120600,,20120900
2012-03-20 14:00:00,,20120900,135.65,20120600,,20120900
2012-03-20 14:15:00,,20120900,135.69,20120600,,20120900
2012-03-20 14:30:00,,20120900,135.73,20120600,,20120900
2012-03-20 14:45:00,,20120900,135.66,20120600,,20120900
2012-03-20 15:00:00,,20120900,135.64,20120600,,20120900
2012-03-20 15:15:00,134.23,20120900,135.64,20120600,134.23,20120900
2012-03-20 15:30:00,134.23,20120900,135.72,20120600,134.23,20120900
2012-03-20 15:45:00,,20120900,135.66,20120600,,20120900
2012-03-20 16:00:00,134.01,20120900,135.52,20120600,134.01,20120900
2012-03-20 16:15:00,134.05,20120900,135.56,20120600,134.05,20120900
2012-03-20 16:30:00,134.05,20120900,135.68,20120600,134.05,20120900
2012-03-20 16:45:00,,20120900,135.69,20120600,,20120900
2012-03-20 17:00:00,,20120900,135.62,20120600,,20120900
2012-03-20 17:15:00,134.05,20120900,135.68,20120600,134.05,20120900
2012-03-20 17:30:00,134.19,20120900,135.65,20120600,134.19,20120900
2012-03-20 17:45:00,134.19,20120900,135.66,20120600,134.19,20120900
2012-03-20 18:00:00,134.19,20120900,135.6,20120600,134.19,20120900
2012-03-20 18:15:00,,20120900,135.61,20120600,,20120900
2012-03-20 18:30:00,,20120900,135.55,20120600,,20120900
2012-03-20 18:45:00,,20120900,135.55,20120600,,20120900
2012-03-20 19:00:00,,20120900,135.56,20120600,,20120900
2012-03-20 19:15:00,,20120900,135.53,20120600,,20120900
2012-03-20 19:30:00,,20120900,135.6,20120600,,20120900
2012-03-20 19:45:00,,20120900,135.59,20120600,,20120900
2012-03-20 20:00:00,,20120900,135.6,20120600,,20120900
2012-03-20 20:15:00,,20120900,135.62,20120600,,20120900
2012-03-20 20:30:00,,20120900,135.67,20120600,,20120900
2012-03-20 20:45:00,,20120900,135.66,20120600,,20120900
2012-03-20 21:00:00,134.19,20120900,135.67,20120600,134.19,20120900
2012-03-20 21:15:00,,20120900,135.65,20120600,,20120900
2012-03-20 21:30:00,,20120900,135.65,20120600,,20120900
2012-03-20 21:45:00,,20120900,135.68,20120600,,20120900
2012-03-20 22:00:00,,20120900,135.67,20120600,,20120900
2012-03-21 08:00:00,,20120900,135.54,20120600,,20120900
2012-03-21 08:15:00,,20120900,135.57,20120600,,20120900
2012-03-21 08:30:00,,20120900,135.58,20120600,,20120900
2012-03-21 08:45:00,134.19,20120900,135.66,20120600,134.19,20120900
2012-03-21 09:00:00,134.08,20120900,135.53,20120600,134.08,20120900
2012-03-21 09:15:00,,20120900,135.39,20120600,,20120900
2012-03-21 09:30:00,,20120900,135.45,20120600,,20120900
2012-03-21 09:45:00,134.08,20120900,135.42,20120600,134.08,20120900
2012-03-21 10:00:00,,20120900,135.42,20120600,,20120900
2012-03-21 10:15:00,,20120900,135.45,20120600,,20120900
2012-03-21 10:30:00,,20120900,135.4,20120600,,20120900
2012-03-21 10:45:00,,20120900,135.45,20120600,,20120900
2012-03-21 11:00:00,134.08,20120900,135.44,20120600,134.08,20120900
2012-03-21 11:15:00,134.08,20120900,135.45,20120600,134.08,20120900
2012-03-21 11:30:00,133.97,20120900,135.56,20120600,133.97,20120900
2012-03-21 11:45:00,,20120900,135.61,20120600,,20120900
2012-03-21 12:00:00,,20120900,135.59,20120600,,20120900
2012-03-21 12:15:00,,20120900,135.55,20120600,,20120900
2012-03-21 12:30:00,,20120900,135.66,20120600,,20120900
2012-03-21 12:45:00,,20120900,135.63,20120600,,20120900
2012-03-21 13:00:00,,20120900,135.67,20120600,,20120900
2012-03-21 13:15:00,,20120900,135.76,20120600,,20120900
2012-03-21 13:30:00,,20120900,135.84,20120600,,20120900
2012-03-21 13:45:00,,20120900,135.86,20120600,,20120900
2012-03-21 14:00:00,,20120900,135.87,20120600,,20120900
2012-03-21 14:15:00,133.97,20120900,135.9,20120600,133.97,20120900
2012-03-21 14:30:00,,20120900,135.92,20120600,,20120900
2012-03-21 14:45:00,,20120900,136.01,20120600,,20120900
2012-03-21 15:00:00,134.72,20120900,136.11,20120600,134.72,20120900
2012-03-21 15:15:00,,20120900,136.08,20120600,,20120900
2012-03-21 15:30:00,134.72,20120900,136.12,20120600,134.72,20120900
2012-03-21 15:45:00,134.75,20120900,136.31,20120600,134.75,20120900
2012-03-21 16:00:00,,20120900,136.26,20120600,,20120900
2012-03-21 16:15:00,134.75,20120900,136.26,20120600,134.75,20120900
2012-03-21 16:30:00,,20120900,136.29,20120600,,20120900
2012-03-21 16:45:00,,20120900,136.41,20120600,,20120900
2012-03-21 17:00:00,,20120900,136.36,20120600,,20120900
2012-03-21 17:15:00,,20120900,136.26,20120600,,20120900
2012-03-21 17:30:00,,20120900,136.27,20120600,,20120900
2012-03-21 17:45:00,134.75,20120900,136.32,20120600,134.75,20120900
2012-03-21 18:00:00,134.75,20120900,136.34,20120600,134.75,20120900
2012-03-21 18:15:00,,20120900,136.37,20120600,,20120900
2012-03-21 18:30:00,134.75,20120900,136.4,20120600,134.75,20120900
2012-03-21 18:45:00,134.75,20120900,136.44,20120600,134.75,20120900
2012-03-21 19:00:00,135.04,20120900,136.47,20120600,135.04,20120900
2012-03-21 19:15:00,135.04,20120900,136.46,20120600,135.04,20120900
2012-03-21 19:30:00,,20120900,136.44,20120600,,20120900
2012-03-21 19:45:00,,20120900,136.46,20120600,,20120900
2012-03-21 20:00:00,,20120900,136.43,20120600,,20120900
2012-03-21 20:15:00,,20120900,136.44,20120600,,20120900
2012-03-21 20:30:00,135.04,20120900,136.45,20120600,135.04,20120900
2012-03-21 20:45:00,,20120900,136.46,20120600,,20120900
2012-03-21 21:00:00,,20120900,136.45,20120600,,20120900
2012-03-21 21:15:00,,20120900,136.43,20120600,,20120900
2012-03-21 21:30:00,,20120900,136.44,20120600,,20120900
2012-03-21 21:45:00,,20120900,136.41,20120600,,20120900
2012-03-21 22:00:00,,20120900,136.41,20120600,,20120900
2012-03-22 08:00:00,,20120900,136.38,20120600,,20120900
2012-03-22 08:15:00,,20120900,136.43,20120600,,20120900
2012-03-22 08:30:00,,20120900,136.37,20120600,,20120900
2012-03-22 08:45:00,,20120900,136.64,20120600,,20120900
2012-03-22 09:00:00,,20120900,136.7,20120600,,20120900
2012-03-22 09:15:00,,20120900,136.83,20120600,,20120900
2012-03-22 09:30:00,135.55,20120900,136.97,20120600,135.55,20120900
2012-03-22 09:45:00,,20120900,136.87,20120600,,20120900
2012-03-22 10:00:00,,20120900,136.93,20120600,,20120900
2012-03-22 10:15:00,,20120900,136.91,20120600,,20120900
2012-03-22 10:30:00,,20120900,136.92,20120600,,20120900
2012-03-22 10:45:00,,20120900,137.01,20120600,,20120900
2012-03-22 11:00:00,,20120900,136.94,20120600,,20120900
2012-03-22 11:15:00,,20120900,136.96,20120600,,20120900
2012-03-22 11:30:00,,20120900,136.87,20120600,,20120900
2012-03-22 11:45:00,,20120900,136.88,20120600,,20120900
2012-03-22 12:00:00,,20120900,136.85,20120600,,20120900
2012-03-22 12:15:00,,20120900,136.89,20120600,,20120900
2012-03-22 12:30:00,,20120900,136.93,20120600,,20120900
2012-03-22 12:45:00,,20120900,136.93,20120600,,20120900
2012-03-22 13:00:00,,20120900,136.89,20120600,,20120900
2012-03-22 13:15:00,,20120900,136.86,20120600,,20120900
2012-03-22 13:30:00,,20120900,136.73,20120600,,20120900
2012-03-22 13:45:00,,20120900,136.7,20120600,,20120900
2012-03-22 14:00:00,,20120900,136.79,20120600,,20120900
2012-03-22 14:15:00,,20120900,136.94,20120600,,20120900
2012-03-22 14:30:00,,20120900,136.98,20120600,,20120900
2012-03-22 14:45:00,,20120900,136.95,20120600,,20120900
2012-03-22 15:00:00,,20120900,136.98,20120600,,20120900
2012-03-22 15:15:00,,20120900,137.02,20120600,,20120900
2012-03-22 15:30:00,,20120900,137.08,20120600,,20120900
2012-03-22 15:45:00,,20120900,137.18,20120600,,20120900
2012-03-22 16:00:00,,20120900,137.13,20120600,,20120900
2012-03-22 16:15:00,,20120900,137.05,20120600,,20120900
2012-03-22 16:30:00,,20120900,137.08,20120600,,20120900
2012-03-22 16:45:00,135.65,20120900,137.11,20120600,135.65,20120900
2012-03-22 17:00:00,,20120900,137.09,20120600,,20120900
2012-03-22 17:15:00,,20120900,137.06,20120600,,20120900
2012-03-22 17:30:00,,20120900,137.04,20120600,,20120900
2012-03-22 17:45:00,,20120900,137.07,20120600,,20120900
2012-03-22 18:00:00,,20120900,137.1,20120600,,20120900
2012-03-22 18:15:00,,20120900,137.06,20120600,,20120900
2012-03-22 18:30:00,,20120900,137.03,20120600,,20120900
2012-03-22 18:45:00,,20120900,137.09,20120600,,20120900
2012-03-22 19:00:00,,20120900,137.07,20120600,,20120900
2012-03-22 19:15:00,,20120900,137.06,20120600,,20120900
2012-03-22 19:30:00,,20120900,137.06,20120600,,20120900
2012-03-22 19:45:00,,20120900,137.07,20120600,,20120900
2012-03-22 20:00:00,,20120900,137.08,20120600,,20120900
2012-03-22 20:15:00,,20120900,137.05,20120600,,20120900
2012-03-22 20:30:00,,20120900,137.06,20120600,,20120900
2012-03-22 20:45:00,,20120900,137.05,20120600,,20120900
2012-03-22 21:00:00,,20120900,137.04,20120600,,20120900
2012-03-22 21:15:00,,20120900,137.0,20120600,,20120900
2012-03-22 21:30:00,,20120900,137.02,20120600,,20120900
2012-03-22 21:45:00,,20120900,136.99,20120600,,20120900
2012-03-22 22:00:00,,20120900,136.99,20120600,,20120900
2012-03-23 08:00:00,,20120900,137.03,20120600,,20120900
2012-03-23 08:15:00,,20120900,136.94,20120600,,20120900
2012-03-23 08:30:00,135.66,20120900,136.92,20120600,135.66,20120900
2012-03-23 08:45:00,135.66,20120900,136.96,20120600,135.66,20120900
2012-03-23 09:00:00,,20120900,137.07,20120600,,20120900
2012-03-23 09:15:00,,20120900,136.98,20120600,,20120900
2012-03-23 09:30:00,,20120900,136.97,20120600,,20120900
2012-03-23 09:45:00,,20120900,137.0,20120600,,20120900
2012-03-23 10:00:00,,20120900,136.97,20120600,,20120900
2012-03-23 10:15:00,,20120900,137.06,20120600,,20120900
2012-03-23 10:30:00,,20120900,137.12,20120600,,20120900
2012-03-23 10:45:00,,20120900,137.26,20120600,,20120900
2012-03-23 11:00:00,,20120900,137.3,20120600,,20120900
2012-03-23 11:15:00,136.0,20120900,137.37,20120600,136.0,20120900
2012-03-23 11:30:00,,20120900,137.4,20120600,,20120900
2012-03-23 11:45:00,,20120900,137.49,20120600,,20120900
2012-03-23 12:00:00,,20120900,137.48,20120600,,20120900
2012-03-23 12:15:00,,20120900,137.55,20120600,,20120900
2012-03-23 12:30:00,,20120900,137.49,20120600,,20120900
2012-03-23 12:45:00,,20120900,137.58,20120600,,20120900
2012-03-23 13:00:00,136.1,20120900,137.58,20120600,136.1,20120900
2012-03-23 13:15:00,136.05,20120900,137.47,20120600,136.05,20120900
2012-03-23 13:30:00,,20120900,137.53,20120600,,20120900
2012-03-23 13:45:00,136.1,20120900,137.45,20120600,136.1,20120900
2012-03-23 14:00:00,,20120900,137.58,20120600,,20120900
2012-03-23 14:15:00,,20120900,137.5,20120600,,20120900
2012-03-23 14:30:00,,20120900,137.5,20120600,,20120900
2012-03-23 14:45:00,,20120900,137.5,20120600,,20120900
2012-03-23 15:00:00,,20120900,137.63,20120600,,20120900
2012-03-23 15:15:00,,20120900,137.64,20120600,,20120900
2012-03-23 15:30:00,,20120900,137.52,20120600,,20120900
2012-03-23 15:45:00,,20120900,137.47,20120600,,20120900
2012-03-23 16:00:00,,20120900,137.53,20120600,,20120900
2012-03-23 16:15:00,,20120900,137.49,20120600,,20120900
2012-03-23 16:30:00,,20120900,137.49,20120600,,20120900
2012-03-23 16:45:00,,20120900,137.51,20120600,,20120900
2012-03-23 17:00:00,,20120900,137.4,20120600,,20120900
2012-03-23 17:15:00,,20120900,137.5,20120600,,20120900
2012-03-23 17:30:00,,20120900,137.5,20120600,,20120900
2012-03-23 17:45:00,,20120900,137.55,20120600,,20120900
2012-03-23 18:00:00,,20120900,137.54,20120600,,20120900
2012-03-23 18:15:00,,20120900,137.58,20120600,,20120900
2012-03-23 18:30:00,,20120900,137.6,20120600,,20120900
2012-03-23 18:45:00,136.2,20120900,137.63,20120600,136.2,20120900
2012-03-23 19:00:00,,20120900,137.6,20120600,,20120900
2012-03-23 19:15:00,,20120900,137.6,20120600,,20120900
2012-03-23 19:30:00,,20120900,137.6,20120600,,20120900
2012-03-23 19:45:00,,20120900,137.63,20120600,,20120900
2012-03-23 20:00:00,,20120900,137.59,20120600,,20120900
2012-03-23 20:15:00,,20120900,137.6,20120600,,20120900
2012-03-23 20:30:00,,20120900,137.61,20120600,,20120900
2012-03-23 20:45:00,,20120900,137.63,20120600,,20120900
2012-03-23 21:00:00,,20120900,137.62,20120600,,20120900
2012-03-23 21:15:00,,20120900,137.58,20120600,,20120900
2012-03-23 21:30:00,,20120900,137.62,20120600,,20120900
2012-03-23 21:45:00,,20120900,137.59,20120600,,20120900
2012-03-23 22:00:00,,20120900,137.54,20120600,,20120900
2012-03-26 07:00:00,136.05,20120900,137.4,20120600,136.05,20120900
2012-03-26 07:15:00,,20120900,137.45,20120600,,20120900
2012-03-26 07:30:00,,20120900,137.37,20120600,,20120900
2012-03-26 07:45:00,,20120900,137.36,20120600,,20120900
2012-03-26 08:00:00,136.05,20120900,137.37,20120600,136.05,20120900
2012-03-26 08:15:00,,20120900,137.48,20120600,,20120900
2012-03-26 08:30:00,,20120900,137.51,20120600,,20120900
2012-03-26 08:45:00,,20120900,137.52,20120600,,20120900
2012-03-26 09:00:00,136.0,20120900,137.4,20120600,136.0,20120900
